unknow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeffrey,-0.09185129124671215,0.09696166031062599,0.06115173338912422,-0.053698091302066986,-0.09623436257243154,-0.047578262786070476,-0.018356240858944696,-0.12023635022342202,0.11370121190945304,-0.16760708764195437,0.2820962903400262,0.0069207921818208885,-0.22182401952644182,-0.08456502140810088,-0.002979379341316718,0.2129384813209374,-0.15892861224710939,-0.1332097426056862,-0.0960217826068401,-0.000729704411545104,0.08910901037355262,0.0546192917972803,0.007154245075071186,0.014456588367465838,-0.05964588963737083,-0.31605769942204154,-0.11207356986900169,0.004474825691431772,0.03526076814159747,-0.03800812487800909,-0.040677449510743174,0.015417808841448225,-0.20406750900049997,-0.07281472658117608,0.025227400784691094,0.08228491619229311,-0.05369849642738696,-0.06750091553355252,0.18869832716882226,0.01636164383186642,-0.2513037504007419,0.08919773468126851,0.04517468879930672,0.2837541873256365,0.19876571061710513,0.04472371237352487,0.03881075636794163,-0.12538425655414656,0.10347532449911032,-0.19036877962450183,0.03177234934022023,0.09061147738248107,0.14444631462295843,0.08314842761804653,-0.026202326116617755,-0.17598975946505863,0.030346045969054075,0.11988107518603398,-0.11130596728374562,0.004613148320155817,0.12005203465620672,-0.13574540397773183,0.00393124184726423,-0.10269839316606517,0.25268723008533317,0.004976949489597863,-0.16979125638802842,-0.18018782387177146,0.06933379173278803,-0.12743575219064948,-0.1105036872128645,0.059025370205442074,-0.18064728565514082,-0.14846216080089403,-0.37822923312584555,0.06671733028876278,0.37342089911301934,0.10855296129981673,-0.18352154580255348,0.03023886434190593,-0.020713870627029448,0.06630725025509791,0.09805410758902626,0.18583279537657893,-0.014411186644186523,0.017869626870378817,-0.10586265878130988,0.012162227804462068,0.22283072955906386,-0.07490456259498988,-0.0776091602941354,0.22993668727576727,0.0007853994223600233,0.10826192206392679,-0.010409104307958196,0.0448958549338082,-0.048577429881940234,0.021999376321521862,-0.09325860533863303,0.046821719345947074,0.02550079514427727,-0.05402403825428332,0.002723887067986588,0.1417614445090294,-0.14054154480497044,0.18660072237253186,-0.05794400139711796,0.09458142922570305,0.01756783861977356,0.00566116064631686,-0.11356572713702917,-0.03723832041335598,0.08093421766534444,-0.2315174154937267,0.23246154251197973,0.23810041695833206,0.046776169755806486,0.10300504105786479,0.1694178897887468,0.09013266706218322,-0.036604304021845245,0.04502034567606945,-0.25367152194182074,-0.0511794330862661,0.12446809715280929,-0.03768339815239107,0.16622489566604293,0.033971013443078804
